word,count,frequency
leaven,317991,0.0003390569078553738
tetanus,637992,0.00033905425437448706
blackwood,500838,0.00033897721384857266
win,615620,0.00033891972440436855
pinion,421975,0.0003387044802748176
tartary,165220,0.00033865301123336803
lenity,131079,0.0003385031016701776
ordinary,520049,0.00033836923818987314
recapitulation,469190,0.0003382332047904947
compendium,556217,0.00033807330650134095
liberal,934238,0.00033799145646606714
lu,916122,0.0003379290541637805
miser,338716,0.00033792744184245864
forties,1014719,0.0003378706323336321
solute,1043399,0.00033778435084377145
commonalty,173121,0.0003377667578179684
twig,538017,0.0003377065703405622
sinfulness,303054,0.00033761840523110787
skipper,685305,0.00033760311634471106
cynthia,851344,0.00033759306970059606
ds,870239,0.0003375343254808721
quadrangle,486255,0.0003375189422263007
coconut,1047139,0.00033748064106756
inflection,602725,0.000337347579662364
grouse,548591,0.00033732899435979445
trappings,535975,0.0003372701759425387
macleod,557801,0.00033721320694847973
bough,452489,0.00033720086011658967
spectre,448904,0.0003371579976313241
sill,699429,0.0003371013315865178
complainant,538484,0.00033698242336432384
petty,582238,0.00033696934687092717
transylvania,508159,0.00033692475903831685
xavier,577928,0.00033684923851069954
intimidation,654235,0.00033681417223207003
insolvency,542815,0.00033652245265334603
lombard,496717,0.0003362257342841985
parallelogram,362799,0.0003361633525039112
basel,917991,0.0003361185154679315
binder,854349,0.00033611442019784645
romulus,300946,0.0003361133884626624
levee,409992,0.00033610140290371506
fell,463358,0.0003357727768122897
paddle,616642,0.0003357631232506737
retrieval,1089935,0.00033573899996875074
connivance,324274,0.00033573376395006077
tagus,186456,0.0003356806790887049
pompeii,429081,0.00033566470581810053
egotism,479954,0.000335642155142399
porta,412689,0.00033561107077464107
baroness,448019,0.00033537894004080794
balm,329526,0.0003353619869522202
solid,798007,0.0003353321975981524
aggrandizement,288454,0.00033518999400339777
tyrol,290053,0.00033513985324159893
acropolis,447059,0.0003347988918220112
leibnitz,306145,0.0003347912703606201
primates,855051,0.0003347284949399482
compatibility,1039244,0.000334666124007625
bitch,872666,0.0003345987642938087
miscellany,469384,0.000334543993612747
gaza,615242,0.0003345263172878757
spiritual,483587,0.000334510523441957
severn,339092,0.00033444486791173693
feb,932411,0.00033440678790972616
landowner,827696,0.00033429884654590436
hydrate,494103,0.00033427984591529814
cop,911919,0.0003342256281495127
rem,851810,0.00033422118945905635
liquidity,1022918,0.00033409314289173473
heterogeneity,1016736,0.0003340041537462721
inexperience,408893,0.00033398035146624705
acknowledgement,644313,0.00033386696743178094
mistrust,614194,0.000333664037477315
forester,443381,0.00033361480330549686
bel,510990,0.00033358116767255656
sarcoma,852107,0.00033342794223033804
incredulity,332931,0.00033333697103543516
heathenism,239582,0.00033333309410858806
parsley,778202,0.0003332982802470707
sherwood,720393,0.00033322410651464223
apostasy,353059,0.00033319778219465727
sanity,763402,0.00033317345707142333
harlem,908372,0.00033315887073582455
av,927922,0.0003331183765997052
banana,789824,0.00033300636248530393
emery,697450,0.0003329202927512287
modem,936469,0.0003328485448066082
shakspere,388825,0.00033284324315079966
sm,760795,0.00033281011856811757
harem,450190,0.00033246805185812553
consulship,262378,0.0003324235850613326
culmination,890752,0.00033239447681544093
aleppo,347083,0.0003323629272417002
poplar,481812,0.00033216625657275935
ras,582737,0.00033211138340490543
aug,895613,0.0003320715740633706
fireside,404854,0.0003320338509973263
rutland,402250,0.00033182392318313565
daisy,780707,0.00033181199212105496
climb,891331,0.00033164056633688593
mane,479163,0.00033159371502283096
macro,1060638,0.0003315307110057571
bazaar,583483,0.0003314953396923888
cartoon,893319,0.0003314164878954603
attractiveness,891709,0.0003313978778798131
sameness,456278,0.0003313898526138459
emile,874872,0.00033136113680331684
vasari,423777,0.00033129230462371705
albion,490021,0.0003312278198699707
cheque,731572,0.0003311483273243625
downing,608808,0.0003310668020055726
doge,371550,0.00033102515603847265
hebrides,435156,0.00033094487414559896
prefix,778237,0.0003308458795235655
pink,743851,0.00033079220866119076
lessor,500236,0.000330735666376167
beginner,696317,0.00033064275158123586
tug,781144,0.0003305639661523007
vulgarity,475232,0.0003304307586820294
casket,543567,0.0003303562894071474
adulation,327722,0.00033031474112439407
take,779374,0.00033012084613371034
abbess,307987,0.0003300174147048361
wizard,733675,0.0003299284210575759
dm,957803,0.0003298800037674646
finery,339194,0.00032982918833076674
bidder,583207,0.00032974632183457864
editing,1011201,0.0003295499231054759
shipbuilding,871709,0.00032953361277328856
earldom,244869,0.0003294904509228722
calibre,512739,0.00032942278771172273
majors,745496,0.0003294129560932637
calico,456232,0.00032915141544485074
brahmin,580198,0.0003291413702056092
lawsuit,758162,0.0003291233301321445
blemish,299528,0.000328943384735817
necker,263326,0.00032876545401969897
mores,753642,0.0003286273465070617
bangor,380493,0.00032848721715002206
marathon,605270,0.00032847614232459175
buoyancy,592549,0.00032841932356545496
bragg,730009,0.00032839836185969513
sick,540726,0.0003283175513385172
rockingham,323315,0.00032827735694569867
juxtaposition,725601,0.0003282662105993636
pith,382514,0.00032817171144150584
barbados,767854,0.0003281035726450906
blot,509298,0.0003279827630826675
convalescence,469071,0.00032792894256038587
prometheus,616962,0.00032782927975886556
whiskers,555731,0.0003273957524566117
storehouse,518047,0.00032739425936431264
lucretius,428842,0.00032733917683262976
bern,631640,0.00032727227389660904
converter,961181,0.00032726071086521436
stays,576798,0.0003271531520488036
penitent,237503,0.00032714968090962826
vermin,339117,0.0003271370719039689
homo,733061,0.0003269862757132644
sneer,336307,0.0003267355971850869
speculum,447606,0.00032669037210020935
federalism,908929,0.0003266063509810462
repulse,283342,0.0003264607082131186
teens,926902,0.000326397498486155
canto,488076,0.00032629817446574154
stockholder,773524,0.00032622193548760775
mil,603253,0.0003261759847556688
ea,722567,0.00032603181995938035
caucus,760513,0.0003258712068238743
veda,662279,0.00032586649136287884
miscarriage,445195,0.0003257519566563128
ninth,714484,0.0003256580070440002
viewers,992314,0.0003254949476020468
investiture,306982,0.0003253982024483785
cohort,871881,0.00032522522900935993
moray,332987,0.00032506623578971056
bethel,469414,0.0003250507290638022
messina,363337,0.00032493290796634935
plainness,218246,0.00032488136845312354
substratum,583107,0.000324856865504229
ranger,729466,0.00032469848945157145
lisle,279942,0.00032457003824374215
scoundrel,438045,0.00032447795983466383
panther,542719,0.00032443011660562675
fierceness,260565,0.00032440683240406593
parenchyma,658342,0.00032427864640136673
trot,468004,0.000324178921172828
macao,360050,0.00032407610005854334
birthright,414650,0.0003240317712908477
seaboard,687588,0.00032402561738401005
haydn,722523,0.0003239728273205207
impertinence,306020,0.00032369430062508534
schoolboy,578578,0.0003236515772680109
dutchman,454702,0.0003236378082934381
versatility,573938,0.0003235902269182227
galatians,405355,0.0003235596343382157
mitre,325849,0.00032334545113630984
preliminary,769879,0.0003233094164134221
deanery,194728,0.0003232507653678186
transfusion,901257,0.0003229078441470711
redness,339510,0.0003228890242293408
spiral,763671,0.00032276735444335987
quill,410996,0.0003227051779604831
thackeray,658040,0.0003226615772109273
olympia,564336,0.0003225962193409797
bane,376714,0.0003225809263615727
inquest,400225,0.0003224775490052791
roi,406617,0.0003223867761053821
harangue,228384,0.0003223406083251144
maternity,887040,0.00032213138308075806
meteor,441708,0.00032198755966666905
commutation,438713,0.0003218744224469876
aneurism,258132,0.00032175461581036315
cannonade,209081,0.00032174346491873024
scrub,775591,0.00032150752009753065
nickname,736368,0.0003215034301304723
pleading,483419,0.0003214070288030123
sargent,733416,0.000321336490416862
orpheus,477653,0.00032133552103438286
perimeter,900528,0.0003212914498804159
metternich,564522,0.00032118716097898265
mite,529209,0.0003211606208231676
calvary,425562,0.00032084358784906556
astor,628577,0.00032078734677341587
emanation,428939,0.00032056147866146953
speck,502742,0.0003205249740752772
aries,430098,0.00032034681050061226
herder,674744,0.0003203186578008091
lausanne,500525,0.00032028486506289523
liter,860116,0.0003201391577311767
claw,537929,0.0003200683408485029
hyderabad,675215,0.0003200383946331338
otter,480200,0.00031993731735980424
fete,317051,0.0003199152751454856
pew,438310,0.0003194369144809272
ignominy,244886,0.0003193134159195048
flaps,720117,0.00031922806945311466
fatality,403772,0.00031919010656033793
helix,711848,0.00031913896498663704
bunyan,526950,0.0003190953554352896
datum,745106,0.00031900073333624324
pontificate,259528,0.000318775199335198
lobster,655175,0.00031873592901116986
congratulation,302512,0.0003185208850026901
courthouse,802805,0.0003184266830175344
craven,436282,0.000318311612365644
insinuation,221231,0.0003182233724479995
discomfiture,319786,0.00031817401282351613
keep,449795,0.0003181015972317809
labrador,515756,0.0003180111649499736
hopper,727645,0.0003178749236822862
demeanor,487490,0.0003177998632516695
hub,883907,0.0003177892596702554
sonata,863181,0.00031776760366358613
kremlin,779060,0.00031762985451333904
tilt,729118,0.00031762927160004166
vest,480298,0.00031746343886107674
postponement,609442,0.000317441589302232
ron,959652,0.00031737221796377356
earthenware,471391,0.0003173704493992231
frock,453778,0.0003171568653276301
gamble,859331,0.00031691097272921066
grower,617569,0.0003168307519169391
shine,443020,0.00031677831849195
disproportion,319878,0.00031666636642088464
trajectory,976450,0.00031649205063348474
oasis,578754,0.0003162626156224808
lookout,732710,0.00031618668256742374
sweetheart,714618,0.00031603760291888596
berth,554071,0.00031555835912456875
dharma,961705,0.0003155412860155481
weld,712748,0.0003154240735668892
servility,269328,0.00031531876044368614
extract,313911,0.00031508551309645394
fuss,742871,0.00031505089710975176
philanthropist,370251,0.0003149185846456207
marlowe,762933,0.000314908025319297
feces,776283,0.00031485447868001565
misuse,835462,0.0003147556344272447
theseus,370244,0.0003146870115593196
mongolia,809827,0.0003146814802195399
magi,376210,0.00031461966290424623
deponent,235237,0.00031458973740405047
robbins,807464,0.0003145560504314847
collusion,586965,0.0003145408472765177
ester,929279,0.0003144246230517148
exigency,236045,0.0003142233176081493
alsace,474904,0.0003141032963006335
lure,697462,0.0003140850815632223
scanning,999174,0.00031407837371476505
nicety,221784,0.00031395535900056624
resume,860874,0.00031370827412825655
cartridge,694475,0.0003136489835263241
rump,445763,0.00031352905206725177
reptile,374122,0.00031339956991047045
doris,803160,0.0003132848601026636
composite,782041,0.0003132021264514658
lard,442510,0.0003131774710098046
pail,558238,0.0003131158921437357
frau,727802,0.0003129903904776507
wasp,513252,0.000312967836572105
leak,695116,0.0003129671924453181
oat,436595,0.00031294770814410623
rheims,326997,0.0003128708800096803
imprint,810848,0.00031286071792007775
semen,712810,0.0003126322151759058
reflector,674195,0.00031249375608726013
protestation,173031,0.0003124563286376407
niebuhr,441826,0.0003123493779426077
diplomat,911824,0.0003121475958528891
cope,488866,0.00031190798669207114
pane,531633,0.0003117601127348054
accessibility,949601,0.00031172708000370926
invoice,723227,0.00031164890567199626
nov,854034,0.0003116434835824253
hardening,735239,0.00031156155625283385
guaranty,580006,0.0003115203770016905
deep,691682,0.0003114245495467138
indecision,489044,0.0003113894505474266
maya,880008,0.0003113885992848222
shrimp,927441,0.000311348450816928
scurvy,444915,0.0003111181006718091
tuft,395928,0.00031111396557293087
danton,312779,0.0003110941579535783
waiver,830037,0.00031100495461977774
galicia,513904,0.0003108301682152747
metallurgy,769096,0.0003108211227064973
quorum,502837,0.00031075944099361405
framing,603364,0.00031070157456340806
gunner,499901,0.0003106270564212925
rolling,622970,0.0003103964986452221
shoal,318304,0.0003102969163158071
langley,584065,0.0003100996118135356
tortoise,456915,0.0003100422049061916
bayonne,240491,0.0003099952963766765
sd,782481,0.00030994348505943557
bends,582083,0.00030994102513237523
pulsation,404416,0.00030986783747623687
elocution,243481,0.00030986597052125244
quito,383640,0.0003098213183079517
indorsement,433415,0.0003096290127145679
nuptials,190819,0.0003095914708201124
four,791189,0.00030955770805537634
dregs,299965,0.00030953511511178566
cushing,691605,0.00030952892602510555
mogul,269485,0.00030952664150160023
chuck,855000,0.0003094291300650328
practicability,304511,0.0003093458226002111
duff,582394,0.00030932228147147775
worshipper,356904,0.0003091687579838178
noble,507064,0.0003091620526621565
vitriol,220882,0.0003091392380112775
waterfall,544424,0.0003091000961222077
epilogue,631567,0.00030908764007563506
deployment,980127,0.00030904352574240323
nuncio,288748,0.0003090328717561731
parkinson,715655,0.00030895275939672544
lucknow,569306,0.0003089514518849875
rift,879359,0.0003087250435974628
projectile,628200,0.000308549308796094
traverse,538750,0.00030849535578533267
oneness,659389,0.00030834754820350987
incompetence,804478,0.0003082956076870531
hemlock,496794,0.0003082180543144143
nook,389066,0.0003081949377290151
rising,371547,0.0003081780876613475
sedan,542644,0.0003079973041594463
chatter,688849,0.000307961051446273
therapeutics,525711,0.00030784084249153105
holocaust,940489,0.00030779475599072067
pauperism,296522,0.00030777114402885094
bergen,563602,0.0003075227661708029
tracery,328359,0.00030749964004799494
clot,632077,0.0003073180216652584
ensemble,884742,0.00030724394178623804
sahib,558725,0.0003072138715461282
claret,304319,0.00030714523540204973
aga,295835,0.0003070975499049357
snout,458404,0.0003068557371426165
hezekiah,315429,0.0003068002991404754
phoebe,573427,0.000306787823611465
punctuality,295742,0.00030677300378451896
pons,551670,0.00030649300043051296
nipple,621428,0.0003064205992519602
prodigy,337443,0.00030628461033408116
porosity,870606,0.0003062053644835158
zeno,406429,0.0003061350696862804
presentment,385245,0.0003060107547130876
repudiation,724321,0.00030596699620114693
nutrient,914233,0.00030584321021265607
snail,525954,0.0003057800361209082
asiatic,434687,0.0003057016482420268
aura,836086,0.00030569727112067865
craftsman,788748,0.00030557218352225305
savour,190510,0.0003055371031421575
emigrant,365177,0.0003055337325622121
know,738440,0.00030548017296380296
enigma,587475,0.00030546253780907613
ruby,748058,0.00030544638005693803
friendliness,711651,0.0003053584711528688
mausoleum,417239,0.0003052892861209896
centurion,289806,0.00030503276336575993
cascades,437044,0.00030490092071680405
scapula,412051,0.00030469007784339784
balzac,723062,0.0003046055907494919
equanimity,445782,0.00030456427683827426
ultimatum,668543,0.00030441550578090364
acceptor,582560,0.0003040230280798739
functionary,319020,0.0003039324252582177
shriek,376580,0.0003038965154778904
brunt,519532,0.0003038216416524657
devotee,580391,0.0003037711190906144
temp,527830,0.0003036788879819316
hank,740367,0.0003036668490643718
tracking,947899,0.00030364392971670914
babylonia,523993,0.00030354245075259314
oedipus,912770,0.0003034215408287338
travail,447229,0.0003034082698750723
toby,614638,0.00030328872494343105
grocer,500196,0.0003032415988369459
epicurus,368209,0.0003032289108708253
misapprehension,302709,0.0003032167474556285
barth,874912,0.00030315415923491343
aggressor,523064,0.00030307025524713166
laplace,601466,0.0003029869467929782
calabria,267363,0.00030293882013421
silt,789363,0.00030271357832704167
strengthening,743692,0.000302665285831625
poker,694814,0.0003026337307189318
argumentation,540695,0.00030259033528587555
contradistinction,373324,0.00030256878972404123
tyne,381573,0.0003025509461726753
seeker,600436,0.00030252769592384755
whig,357690,0.00030250661595267197
slang,676354,0.0003025064264671074
suffocation,320960,0.00030240012329444836
colbert,462138,0.0003023673781741414
adverb,516773,0.0003022188722969582
comprehensive,908784,0.000302191141789865
unpopularity,374854,0.0003019180514768413
dolly,634575,0.00030178522077159046
dealing,362162,0.00030174393263181714
yeoman,397692,0.0003017308429281105
paw,552201,0.00030171247916136693
swedenborg,338195,0.00030169775788024426
yell,430011,0.00030159760579942735
sanskrit,669222,0.0003014562710662938
caledonia,415717,0.00030142286925125114
seaport,445906,0.00030140922821580974
palatinate,287060,0.0003013429177683975
recoil,528607,0.00030128403312721795
debut,711656,0.0003011674804979791
testis,653065,0.00030102874145317604
naturalism,825792,0.00030092397297694904
binary,918888,0.00030088464630602857
attribution,895273,0.0003005968187388448
aix,298346,0.00030049043826542313
rigging,325601,0.0003003097283539523
bantam,617986,0.00030028050650993024
exuberance,457183,0.0003002298022235514
retailer,768613,0.0003000053085873023
anthem,506046,0.00029998831177718263
scramble,556171,0.00029991802606529053
regina,635284,0.00029974571300556065
typhoid,586222,0.00029958064515945855
computing,972816,0.000299354050837413
baba,714658,0.00029931123141238526
clamor,476588,0.0002991141703765332
sentry,495934,0.00029906415305314
ugliness,572065,0.0002989117586000093
tito,810194,0.00029887945464455984
questioning,808018,0.0002988423199455886
intonation,680752,0.0002986666294523392
scotchman,249994,0.0002986551143931301
obliquity,251088,0.0002985975797319516
periodical,583910,0.00029837693800522237
aliment,138823,0.00029800862262551966
childbirth,843363,0.00029790916341614326
dresser,590848,0.0002978813639635009
obelisk,278149,0.00029786836767170473
bastion,439595,0.00029784972258818415
exudation,363342,0.0002977813454177576
mortgagor,397056,0.00029771606487136366
paucity,571891,0.0002976644479754917
esophagus,854639,0.0002976077140508207
cursor,939076,0.00029753497340662897
sabre,256564,0.0002975230974740867
pore,669788,0.000297358066308652
borax,397417,0.0002972338899093231
rascal,362863,0.00029720275774308935
kellogg,752884,0.00029714384756816115
brandt,685394,0.00029709121013997105
ives,572332,0.0002970690092342766
soot,489136,0.000296918063367385
atrocity,287432,0.0002967113258809272
lac,475575,0.0002967071490609735
pedantry,285740,0.0002964648782738887
scarlet,403864,0.00029638761020636683
breaker,639916,0.000296385015095687
sherry,648698,0.0002963774890301648
inc,885080,0.0002963535880077796
gull,517391,0.0002962382149190084
macintosh,770965,0.0002960431252998611
arabic,494501,0.00029589303408111405
duality,822561,0.000295710299040469
coexistence,803788,0.00029565114065962427
herpes,776856,0.0002956274612699656
props,581572,0.00029555802892424106
thatcher,817134,0.00029555466483810813
graphite,776653,0.00029552867422978646
portraiture,435290,0.00029551049675352495
braces,538856,0.00029541066694051813
vellum,280737,0.00029538780966963725
artisan,507009,0.00029538399224812023
hives,389506,0.0002953588763300287
americana,577132,0.0002953232812823476
reimbursement,753875,0.0002952233484168568
carew,329065,0.00029510742845526044
hazel,648979,0.0002950258212778455
whereabouts,672816,0.0002949118852735075
due,584633,0.0002946697451096093
sarcophagus,361628,0.0002945138530497388
sacrum,380154,0.0002945080158171114
pasteur,723347,0.00029443370578843467
wu,894519,0.0002943715864704332
rosemary,722060,0.0002941644612539653
lint,366323,0.00029411312882440046
meatus,463484,0.0002939742919987796
welding,845328,0.00029372660495241673
lagos,835037,0.00029355630144755647
roadside,614361,0.00029339135882486473
synonym,728277,0.0002933633089970449
inhumanity,314850,0.00029328700005534824
hitchcock,688116,0.00029326069644382876
altercation,236598,0.00029310310504270805
hopelessness,577640,0.00029305486577354043
yang,855714,0.00029302976769294154
olympus,357300,0.00029266536767803803
prodigality,202887,0.0002926242693587953
gutter,570961,0.0002926186620608305
mormons,613194,0.0002924661858634119
disorganization,565793,0.00029229822333162476
sw,702972,0.0002919598035326261
preserver,221633,0.00029185715671349377
dependance,110191,0.0002918025247133394
fief,329952,0.0002916403429376233
integument,332032,0.0002916212232172168
cuckoo,451638,0.00029161375994487057
clamp,743756,0.00029154915476903065
midshipman,282700,0.0002915315264044983
shepard,680886,0.0002914182740688013
refrigeration,745762,0.0002914038500132073
rafts,413513,0.0002911867142722646
collation,287655,0.0002910409076658663
mozambique,763631,0.00029102482397985285
ralegh,287776,0.00029100369327662227
napkin,477957,0.0002907960991408112
finn,746558,0.0002907832906162617
raj,793418,0.00029075862435595307
palladium,449129,0.0002906856396922156
thyroid,747774,0.0002905544538409229
tristan,693507,0.00029044513294539754
espionage,749319,0.0002903899031050977
facet,844249,0.00029031859568916837
emir,383584,0.0002902881227838026
pantomime,495826,0.0002902464647900525
anglia,411279,0.0002902226788509224
leech,441651,0.0002901661834718726
alleviation,377617,0.00029011580053265554
fornication,276120,0.0002900807651971034
oriental,592317,0.00029007198736484845
fiddle,505626,0.0002900108720548472
hindoo,172239,0.0002899920511687894
zoo,894297,0.0002899341196899248
rick,782877,0.00028992586732650664
severance,618665,0.0002898698321329244
telling,696517,0.0002898479780701693
indigence,144953,0.00028983435775128063
adriatic,341380,0.00028975606458414105
oblation,193143,0.0002896998256449524
vulture,357474,0.00028969842782586617
irruption,169506,0.00028969606521432747
header,868167,0.00028963598101663815
flexor,479328,0.0002895863913932043
magellan,428330,0.0002894869852101987
antigonus,180546,0.0002894855111552482
formosa,616096,0.0002894494545139783
persecutor,211325,0.0002893979080963915
welcome,470141,0.0002893761890935545
brewing,548566,0.0002891384596543494
sacredness,346504,0.000289121692092667
ahab,385225,0.0002889852202785023
barrenness,259087,0.00028887664031908836
loser,506305,0.0002888515630643076
portage,443761,0.00028881627637416477
conservatory,556763,0.00028879638518793517
bedchamber,293028,0.0002886726198999987
insubordination,327176,0.00028864217129389306
parley,270961,0.00028852115256187765
diocletian,344717,0.00028841424648177663
permanency,326255,0.0002883771617910547
andalusia,262024,0.0002882478566590298
incongruity,419935,0.00028821001953100236
shutter,651311,0.0002880456968409708
eunuch,298208,0.0002880073062853424
bereavement,493399,0.00028797173628202454
repertory,721070,0.00028775013460773986
postulate,697958,0.0002876752872031294
foundry,584148,0.0002876242683167224
backwardness,579085,0.0002875910725623171
whiting,503475,0.00028750970062637986
occupier,357127,0.00028749811474208087
improbability,234224,0.00028748226903063266
pagoda,391483,0.0002873381363301161
cease,570042,0.0002872512266051122
burt,707680,0.0002872171246090652
sanchez,671957,0.0002872098429418965
hackney,286225,0.0002869858655366556
rubble,700207,0.00028683748407512646
fm,901277,0.0002866930297374534
laziness,466082,0.0002865721942387376
goddard,583183,0.0002864310118146742
umpire,435481,0.0002863691373352048
ishmael,388829,0.0002863158109657722
glitter,452474,0.0002862691468480362
flowering,679442,0.00028600630413386897
mutilation,475281,0.0002859266870104294
foucault,892284,0.00028585927601952333
blank,616726,0.00028585019826312644
sexton,426141,0.0002857726686115879
outlaw,463008,0.0002857710035731802
heavy,638950,0.00028560623332450283
kingship,716090,0.00028558743417217766
ire,417992,0.0002854218447138639
hoof,397955,0.0002853782296218187
hispaniola,257678,0.0002852343429070137
coughing,544671,0.0002851745664091539
justness,146543,0.00028515166286331045
analogue,812963,0.0002848600235796399
statuary,343258,0.0002848494716137415
amalgam,564591,0.00028478534920076836
bier,329181,0.0002847234615527062
celery,671424,0.000284632000814924
hun,463610,0.00028452830225972147
shrubbery,355732,0.0002845179543634594
rossetti,674502,0.0002843608758606977
antigua,349758,0.0002841895790287609
beholder,323851,0.0002840980102771002
duo,378222,0.0002840731287581773
thoroughfare,426038,0.000283989163750149
cadet,560714,0.00028395168170041677
ministration,185002,0.00028388313643243736
stile,271410,0.00028380700497487204
nervousness,672028,0.00028375266580810013
clip,809391,0.0002837320672002251
blister,326614,0.00028363810810217094
propulsion,736516,0.0002836101086595745
suddenness,363649,0.0002832432058199432
melt,804093,0.0002831674451158498
optimum,884098,0.00028315058767982887
pentagon,810651,0.00028308715041582103
diogenes,357629,0.00028306428812304726
plunge,503135,0.00028289967072722634
collecting,621212,0.00028289889526750365
dominican,773219,0.00028278518275459696
concussion,354852,0.00028265603138435985
lit,379247,0.0002826055101926131
hess,803144,0.0002824384342806842
deuteronomy,481552,0.00028242859499705384
embellishment,292996,0.0002823865838257663
tor,397790,0.000282368609403086
hoffmann,705757,0.00028235261625189786
hp,807063,0.000282320605728395
perseus,311044,0.00028225193514620637
diderot,580424,0.0002822402237385356
briton,289406,0.0002821691353157708
beaker,692775,0.0002821529280484262
hesiod,347244,0.000282043044069289
uprightness,215299,0.0002819738497621663
quartermaster,529645,0.0002818874113409727
chattel,456341,0.0002818037370341985
statesmanship,555743,0.0002817164861934418
papyrus,529897,0.0002816616061728965
schubert,747095,0.00028157060876512666
boccaccio,439382,0.00028153231408690576
depository,463956,0.00028150173929345965
granddaughter,599357,0.00028140782669780885
spice,465359,0.0002813816863447861
senor,483189,0.00028136738085645903
oedema,535376,0.0002812739188999694
stael,285023,0.00028125755751092656
quartet,829099,0.0002812091610448691
neumann,793427,0.00028108612092848023
domitian,278577,0.0002809486731367526
trump,463663,0.0002809227085214215
utica,359593,0.00028079307037422017
eastman,768425,0.0002805968471530289
liner,812082,0.00028056777911798856
artois,233767,0.00028049771058632816
thrush,401615,0.00028048162546718246
concentrate,839139,0.00028046949433266593
slater,663121,0.0002804538371394536
lange,708587,0.00028044177349612753
firewood,634374,0.0002803627108416179
vicksburg,542565,0.0002802303336008619
nebula,523681,0.00028015078580810414
susquehanna,364649,0.0002801206074845498
pleasantry,166551,0.0002800555103099144
loft,495930,0.00028002961962242287
drachm,176890,0.00027993334025868213
corneille,384736,0.0002798619117576641
haughtiness,174235,0.00027977779751852235
plus,763136,0.00027968270835704415
virginity,502351,0.00027962702934883614
milne,501496,0.000279616117987616
laos,842811,0.0002793735833867753
born,768340,0.00027930379975443765
fitch,509255,0.0002792799198272267
nw,795829,0.00027906526937559426
wilder,636346,0.0002788229367022542
garnet,415023,0.00027882081882950273
fulcrum,344432,0.0002787154919679229
cochin,415210,0.0002786590852772507
discontinuity,856163,0.0002785852061292464
ureter,638442,0.00027837208529970446
buckle,487754,0.0002783457561668732
fluidity,498846,0.00027810485056250486
danish,529119,0.00027809845565771073
veal,452597,0.00027803414253087824
carp,459159,0.0002779095793420927
rangoon,456391,0.0002779093999023846
alabaster,308837,0.0002778965961595256
musk,326422,0.00027787378107144145
nominee,658575,0.0002778665908482119
cache,814607,0.0002778291115284711
falstaff,444836,0.0002778178122294511
crag,278545,0.00027777771972221823
etching,629379,0.00027763718240518645
gettysburg,617375,0.00027741001966495463
sorcery,454400,0.00027739225844881335
hop,506532,0.0002773589542909691
defoe,611411,0.00027730048719465356
attila,297651,0.0002772301800664479
lxx,300903,0.00027708510823039925
thirty,432519,0.00027708060885527194
gust,406669,0.00027702302753063163
reminiscence,522542,0.00027697872973658804
universalism,325991,0.0002769636968338949
kabul,548899,0.00027692751051469465
pretense,692343,0.0002769037560989345
interdict,235385,0.00027684184916859666
gatt,897247,0.00027675232925613354
pheasant,377758,0.00027660909337271
proscription,247504,0.00027652027648087556
analog,897301,0.00027645671204837156
canine,501223,0.0002764321902107277
mummy,515674,0.00027634159181659263
debit,681887,0.0002763173586571119
decadence,650787,0.00027630797347499614
falconer,301089,0.00027629653450788553
giving,607190,0.00027618309975228065
appropriateness,736347,0.00027613062560127264
cipher,425581,0.00027601739364641964
copernicus,527044,0.0002759818961916306
vividness,426425,0.00027588184587133105
ka,743852,0.00027582111086580665
pediment,320806,0.00027580492437434697
moose,585821,0.00027579485074209027
royalist,309093,0.0002757127579035581
unworthiness,200730,0.00027571026085850605
vagueness,588415,0.0002755707927051108
em,720413,0.0002754682203617095
volga,459213,0.00027542428597941064
nc,862114,0.0002753813341961717
lardner,202429,0.0002753622396214929
asceticism,596622,0.00027518549991566816
yemen,600174,0.0002751543946931233
lena,586443,0.00027513404748545547
scrotum,410901,0.00027467561195922965
frazer,521623,0.00027467197212184595
albuquerque,627557,0.00027445068232258686
divan,287579,0.00027443602040216
obloquy,168313,0.00027415342150865157
transposition,582262,0.0002740845218324477
curator,622162,0.0002739198016224751
nectar,542955,0.00027376042082926635
rupee,468380,0.00027365939986108244
equalization,672715,0.0002736295351291065
etruria,250753,0.00027349660065346417
propitiation,177718,0.0002733694281808285
suitability,796063,0.00027331025118994685
raillery,161882,0.0002733087065146891
cerebrum,388578,0.0002732414242391651
slime,501743,0.0002732047907378417
macon,537747,0.00027312790384751123
medley,385957,0.00027311438693568144
paymaster,278924,0.0002731001606011107
equinox,302210,0.0002730349891648697
lees,424017,0.00027293387285571864
vastness,386640,0.0002729293187791023
mister,666907,0.0002728913834533646
sydenham,276134,0.0002727733581646152
peirce,688889,0.00027263781302999126
jewellery,562742,0.00027249612614742557
independency,156691,0.0002724781046800632
peep,364315,0.0002724752262819538
penelope,484777,0.00027243379007271015
mendelssohn,606499,0.00027234311795275263
intermixture,176295,0.00027232610997222824
swinburne,592392,0.0002721338478626482
laxity,379722,0.0002720446797755067
pal,651250,0.0002720339809661683
eaves,487533,0.00027198758508722065
maxillary,509542,0.0002719801552566174
abduction,622080,0.00027196459388727684
blucher,166838,0.00027183303591924243
scaling,783065,0.0002718189656499405
coloration,658225,0.0002717837696526418
hundredth,365079,0.0002717104993922332
inquisitor,308967,0.0002716930230198851
