,category,word,year
4047,authority-,defy,1870
4048,authority-,defy,1880
4049,authority-,defy,1890
4050,authority-,defy,1900
4051,authority-,defy,1910
4052,authority-,defy,1920
4053,authority-,defy,1930
4054,authority-,defy,1940
4055,authority-,defy,1950
4056,authority-,defy,1960
4057,authority-,defy,1970
4058,authority-,defy,1980
4059,authority-,defy,1990
4060,authority-,alienate,1800
4061,authority-,alienate,1810
4062,authority-,alienate,1820
4063,authority-,alienate,1830
4064,authority-,alienate,1840
4065,authority-,alienate,1850
4066,authority-,alienate,1860
4067,authority-,alienate,1870
4068,authority-,alienate,1880
4069,authority-,alienate,1890
4070,authority-,alienate,1900
4071,authority-,alienate,1910
4072,authority-,alienate,1920
4073,authority-,alienate,1930
4074,authority-,alienate,1940
4075,authority-,alienate,1950
4076,authority-,alienate,1960
4077,authority-,alienate,1970
4078,authority-,alienate,1980
4079,authority-,alienate,1990
4080,sanctity-,heretic,1800
4081,sanctity-,heretic,1810
4082,sanctity-,heretic,1820
4083,sanctity-,heretic,1830
4084,sanctity-,heretic,1840
4085,sanctity-,heretic,1850
4086,sanctity-,heretic,1860
4087,sanctity-,heretic,1870
4088,sanctity-,heretic,1880
4089,sanctity-,heretic,1890
4090,sanctity-,heretic,1900
4091,sanctity-,heretic,1910
4092,sanctity-,heretic,1920
4093,sanctity-,heretic,1930
4094,sanctity-,heretic,1940
4095,sanctity-,heretic,1950
4096,sanctity-,heretic,1960
4097,sanctity-,heretic,1970
4098,sanctity-,heretic,1980
4099,sanctity-,heretic,1990
4100,authority-,oppose,1800
4101,authority-,oppose,1810
4102,authority-,oppose,1820
4103,authority-,oppose,1830
4104,authority-,oppose,1840
4105,authority-,oppose,1850
4106,authority-,oppose,1860
4107,authority-,oppose,1870
4108,authority-,oppose,1880
4109,authority-,oppose,1890
4110,authority-,oppose,1900
4111,authority-,oppose,1910
4112,authority-,oppose,1920
4113,authority-,oppose,1930
4114,authority-,oppose,1940
4115,authority-,oppose,1950
4116,authority-,oppose,1960
4117,authority-,oppose,1970
4118,authority-,oppose,1980
4119,authority-,oppose,1990
4120,authority-,protest,1800
4121,authority-,protest,1810
4122,authority-,protest,1820
4123,authority-,protest,1830
4124,authority-,protest,1840
4125,authority-,protest,1850
4126,authority-,protest,1860
4127,authority-,protest,1870
4128,authority-,protest,1880
4129,authority-,protest,1890
4130,authority-,protest,1900
4131,authority-,protest,1910
4132,authority-,protest,1920
4133,authority-,protest,1930
4134,authority-,protest,1940
4135,authority-,protest,1950
4136,authority-,protest,1960
4137,authority-,protest,1970
4138,authority-,protest,1980
4139,authority-,protest,1990
4140,authority-,refuse,1800
4141,authority-,refuse,1810
4142,authority-,refuse,1820
4143,authority-,refuse,1830
4144,authority-,refuse,1840
4145,authority-,refuse,1850
4146,authority-,refuse,1860
4147,authority-,refuse,1870
4148,authority-,refuse,1880
4149,authority-,refuse,1890
4150,authority-,refuse,1900
4151,authority-,refuse,1910
4152,authority-,refuse,1920
4153,authority-,refuse,1930
4154,authority-,refuse,1940
4155,authority-,refuse,1950
4156,authority-,refuse,1960
4157,authority-,refuse,1970
4158,authority-,refuse,1980
4159,authority-,refuse,1990
4160,authority-,riot,1800
4161,authority-,riot,1810
4162,authority-,riot,1820
4163,authority-,riot,1830
4164,authority-,riot,1840
4165,authority-,riot,1850
4166,authority-,riot,1860
4167,authority-,riot,1870
4168,authority-,riot,1880
4169,authority-,riot,1890
4170,authority-,riot,1900
4171,authority-,riot,1910
4172,authority-,riot,1920
4173,authority-,riot,1930
4174,authority-,riot,1940
4175,authority-,riot,1950
4176,authority-,riot,1960
4177,authority-,riot,1970
4178,authority-,riot,1980
4179,authority-,riot,1990
4180,authority-,obstruct,1800
4181,authority-,obstruct,1810
4182,authority-,obstruct,1820
4183,authority-,obstruct,1830
4184,authority-,obstruct,1840
4185,authority-,obstruct,1850
4186,authority-,obstruct,1860
4187,authority-,obstruct,1870
4188,authority-,obstruct,1880
4189,authority-,obstruct,1890
4190,authority-,obstruct,1900
4191,authority-,obstruct,1910
4192,authority-,obstruct,1920
4193,authority-,obstruct,1930
4194,authority-,obstruct,1940
4195,authority-,obstruct,1950
4196,authority-,obstruct,1960
4197,authority-,obstruct,1970
4198,authority-,obstruct,1980
4199,authority-,obstruct,1990
4200,sanctity-,disgust,1800
4201,sanctity-,disgust,1810
4202,sanctity-,disgust,1820
4203,sanctity-,disgust,1830
4204,sanctity-,disgust,1840
4205,sanctity-,disgust,1850
4206,sanctity-,disgust,1860
4207,sanctity-,disgust,1870
4208,sanctity-,disgust,1880
4209,sanctity-,disgust,1890
4210,sanctity-,disgust,1900
4211,sanctity-,disgust,1910
4212,sanctity-,disgust,1920
4213,sanctity-,disgust,1930
4214,sanctity-,disgust,1940
4215,sanctity-,disgust,1950
4216,sanctity-,disgust,1960
4217,sanctity-,disgust,1970
4218,sanctity-,disgust,1980
4219,sanctity-,disgust,1990
4220,sanctity-,corruption,1800
4221,sanctity-,corruption,1810
4222,sanctity-,corruption,1820
4223,sanctity-,corruption,1830
4224,sanctity-,corruption,1840
4225,sanctity-,corruption,1850
4226,sanctity-,corruption,1860
4227,sanctity-,corruption,1870
4228,sanctity-,corruption,1880
4229,sanctity-,corruption,1890
4230,sanctity-,corruption,1900
4231,sanctity-,corruption,1910
4232,sanctity-,corruption,1920
4233,sanctity-,corruption,1930
4234,sanctity-,corruption,1940
4235,sanctity-,corruption,1950
4236,sanctity-,corruption,1960
4237,sanctity-,corruption,1970
4238,sanctity-,corruption,1980
4239,sanctity-,corruption,1990
4240,sanctity-,depraved,1800
4241,sanctity-,depraved,1810
4242,sanctity-,depraved,1820
4243,sanctity-,depraved,1830
4244,sanctity-,depraved,1840
4245,sanctity-,depraved,1850
4246,sanctity-,depraved,1860
4247,sanctity-,depraved,1870
4248,sanctity-,depraved,1880
4249,sanctity-,depraved,1890
4250,sanctity-,depraved,1900
4251,sanctity-,depraved,1910
4252,sanctity-,depraved,1920
4253,sanctity-,depraved,1930
4254,sanctity-,depraved,1940
4255,sanctity-,depraved,1950
4256,sanctity-,depraved,1960
4257,sanctity-,depraved,1970
4258,sanctity-,depraved,1980
4259,sanctity-,depraved,1990
4260,sanctity-,disease,1800
4261,sanctity-,disease,1810
4262,sanctity-,disease,1820
4263,sanctity-,disease,1830
4264,sanctity-,disease,1840
4265,sanctity-,disease,1850
4266,sanctity-,disease,1860
4267,sanctity-,disease,1870
4268,sanctity-,disease,1880
4269,sanctity-,disease,1890
4270,sanctity-,disease,1900
4271,sanctity-,disease,1910
4272,sanctity-,disease,1920
4273,sanctity-,disease,1930
4274,sanctity-,disease,1940
4275,sanctity-,disease,1950
4276,sanctity-,disease,1960
4277,sanctity-,disease,1970
4278,sanctity-,disease,1980
4279,sanctity-,disease,1990
4280,sanctity-,unclean,1800
4281,sanctity-,unclean,1810
4282,sanctity-,unclean,1820
4283,sanctity-,unclean,1830
4284,sanctity-,unclean,1840
4285,sanctity-,unclean,1850
4286,sanctity-,unclean,1860
4287,sanctity-,unclean,1870
4288,sanctity-,unclean,1880
4289,sanctity-,unclean,1890
4290,sanctity-,unclean,1900
4291,sanctity-,unclean,1910
4292,sanctity-,unclean,1920
4293,sanctity-,unclean,1930
4294,sanctity-,unclean,1940
4295,sanctity-,unclean,1950
4296,sanctity-,unclean,1960
4297,sanctity-,unclean,1970
4298,sanctity-,unclean,1980
4299,sanctity-,unclean,1990
4300,sanctity-,dirt,1800
4301,sanctity-,dirt,1810
4302,sanctity-,dirt,1820
4303,sanctity-,dirt,1830
4304,sanctity-,dirt,1840
4305,sanctity-,dirt,1850
4306,sanctity-,dirt,1860
4307,sanctity-,dirt,1870
4308,sanctity-,dirt,1880
4309,sanctity-,dirt,1890
4310,sanctity-,dirt,1900
4311,sanctity-,dirt,1910
4312,sanctity-,dirt,1920
4313,sanctity-,dirt,1930
4314,sanctity-,dirt,1940
4315,sanctity-,dirt,1950
4316,sanctity-,dirt,1960
4317,sanctity-,dirt,1970
4318,sanctity-,dirt,1980
4319,sanctity-,dirt,1990
4320,sanctity-,contagion,1800
4321,sanctity-,contagion,1810
4322,sanctity-,contagion,1820
4323,sanctity-,contagion,1830
4324,sanctity-,contagion,1840
4325,sanctity-,contagion,1850
4326,sanctity-,contagion,1860
4327,sanctity-,contagion,1870
4328,sanctity-,contagion,1880
4329,sanctity-,contagion,1890
4330,sanctity-,contagion,1900
4331,sanctity-,contagion,1910
4332,sanctity-,contagion,1920
4333,sanctity-,contagion,1930
4334,sanctity-,contagion,1940
4335,sanctity-,contagion,1950
4336,sanctity-,contagion,1960
4337,sanctity-,contagion,1970
4338,sanctity-,contagion,1980
4339,sanctity-,contagion,1990
4340,sanctity-,indecent,1800
4341,sanctity-,indecent,1810
4342,sanctity-,indecent,1820
4343,sanctity-,indecent,1830
4344,sanctity-,indecent,1840
4345,sanctity-,indecent,1850
4346,sanctity-,indecent,1860
4347,sanctity-,indecent,1870
4348,sanctity-,indecent,1880
4349,sanctity-,indecent,1890
4350,sanctity-,indecent,1900
4351,sanctity-,indecent,1910
4352,sanctity-,indecent,1920
4353,sanctity-,indecent,1930
4354,sanctity-,indecent,1940
4355,sanctity-,indecent,1950
4356,sanctity-,indecent,1960
4357,sanctity-,indecent,1970
4358,sanctity-,indecent,1980
4359,sanctity-,indecent,1990
4360,sanctity-,sin,1800
4361,sanctity-,sin,1810
4362,sanctity-,sin,1820
4363,sanctity-,sin,1830
4364,sanctity-,sin,1840
4365,sanctity-,sin,1850
4366,sanctity-,sin,1860
4367,sanctity-,sin,1870
4368,sanctity-,sin,1880
4369,sanctity-,sin,1890
4370,sanctity-,sin,1900
4371,sanctity-,sin,1910
4372,sanctity-,sin,1920
4373,sanctity-,sin,1930
4374,sanctity-,sin,1940
4375,sanctity-,sin,1950
4376,sanctity-,sin,1960
4377,sanctity-,sin,1970
4378,sanctity-,sin,1980
4379,sanctity-,sin,1990
4380,sanctity-,iniquity,1800
4381,sanctity-,iniquity,1810
4382,sanctity-,iniquity,1820
4383,sanctity-,iniquity,1830
4384,sanctity-,iniquity,1840
4385,sanctity-,iniquity,1850
4386,sanctity-,iniquity,1860
4387,sanctity-,iniquity,1870
4388,sanctity-,iniquity,1880
4389,sanctity-,iniquity,1890
4390,sanctity-,iniquity,1900
4391,sanctity-,iniquity,1910
4392,sanctity-,iniquity,1920
4393,sanctity-,iniquity,1930
4394,sanctity-,iniquity,1940
4395,sanctity-,iniquity,1950
4396,sanctity-,iniquity,1960
4397,sanctity-,iniquity,1970
4398,sanctity-,iniquity,1980
4399,sanctity-,iniquity,1990
4400,sanctity-,sinful,1800
4401,sanctity-,sinful,1810
4402,sanctity-,sinful,1820
4403,sanctity-,sinful,1830
4404,sanctity-,sinful,1840
4405,sanctity-,sinful,1850
4406,sanctity-,sinful,1860
4407,sanctity-,sinful,1870
4408,sanctity-,sinful,1880
4409,sanctity-,sinful,1890
4410,sanctity-,sinful,1900
4411,sanctity-,sinful,1910
4412,sanctity-,sinful,1920
4413,sanctity-,sinful,1930
4414,sanctity-,sinful,1940
4415,sanctity-,sinful,1950
4416,sanctity-,sinful,1960
4417,sanctity-,sinful,1970
4418,sanctity-,sinful,1980
4419,sanctity-,sinful,1990
4420,sanctity-,sinner,1800
4421,sanctity-,sinner,1810
4422,sanctity-,sinner,1820
4423,sanctity-,sinner,1830
4424,sanctity-,sinner,1840
4425,sanctity-,sinner,1850
4426,sanctity-,sinner,1860
4427,sanctity-,sinner,1870
4428,sanctity-,sinner,1880
4429,sanctity-,sinner,1890
4430,sanctity-,sinner,1900
4431,sanctity-,sinner,1910
4432,sanctity-,sinner,1920
4433,sanctity-,sinner,1930
4434,sanctity-,sinner,1940
4435,sanctity-,sinner,1950
4436,sanctity-,sinner,1960
4437,sanctity-,sinner,1970
4438,sanctity-,sinner,1980
4439,sanctity-,sinner,1990
4440,sanctity-,sins,1800
4441,sanctity-,sins,1810
4442,sanctity-,sins,1820
4443,sanctity-,sins,1830
4444,sanctity-,sins,1840
4445,sanctity-,sins,1850
4446,sanctity-,sins,1860
4447,sanctity-,sins,1870
4448,sanctity-,sins,1880
4449,sanctity-,sins,1890
4450,sanctity-,sins,1900
4451,sanctity-,sins,1910
4452,sanctity-,sins,1920
4453,sanctity-,sins,1930
4454,sanctity-,sins,1940
4455,sanctity-,sins,1950
4456,sanctity-,sins,1960
4457,sanctity-,sins,1970
4458,sanctity-,sins,1980
4459,sanctity-,sins,1990
4460,sanctity-,sinned,1800
4461,sanctity-,sinned,1810
4462,sanctity-,sinned,1820
4463,sanctity-,sinned,1830
4464,sanctity-,sinned,1840
4465,sanctity-,sinned,1850
4466,sanctity-,sinned,1860
4467,sanctity-,sinned,1870
4468,sanctity-,sinned,1880
4469,sanctity-,sinned,1890
4470,sanctity-,sinned,1900
4471,sanctity-,sinned,1910
4472,sanctity-,sinned,1920
4473,sanctity-,sinned,1930
4474,sanctity-,sinned,1940
4475,sanctity-,sinned,1950
4476,sanctity-,sinned,1960
4477,sanctity-,sinned,1970
4478,sanctity-,sinned,1980
4479,sanctity-,sinned,1990
4480,sanctity-,whore,1800
4481,sanctity-,whore,1810
4482,sanctity-,whore,1820
4483,sanctity-,whore,1830
4484,sanctity-,whore,1840
4485,sanctity-,whore,1850
4486,sanctity-,whore,1860
4487,sanctity-,whore,1870
4488,sanctity-,whore,1880
4489,sanctity-,whore,1890
4490,sanctity-,whore,1900
4491,sanctity-,whore,1910
4492,sanctity-,whore,1920
4493,sanctity-,whore,1930
4494,sanctity-,whore,1940
4495,sanctity-,whore,1950
4496,sanctity-,whore,1960
4497,sanctity-,whore,1970
4498,sanctity-,whore,1980
4499,sanctity-,whore,1990
4500,sanctity-,impiety,1800
4501,sanctity-,impiety,1810
4502,sanctity-,impiety,1820
4503,sanctity-,impiety,1830
4504,sanctity-,impiety,1840
4505,sanctity-,impiety,1850
4506,sanctity-,impiety,1860
4507,sanctity-,impiety,1870
4508,sanctity-,impiety,1880
4509,sanctity-,impiety,1890
4510,sanctity-,impiety,1900
4511,sanctity-,impiety,1910
4512,sanctity-,impiety,1920
4513,sanctity-,impiety,1930
4514,sanctity-,impiety,1940
4515,sanctity-,impiety,1950
4516,sanctity-,impiety,1960
4517,sanctity-,impiety,1970
4518,sanctity-,impiety,1980
4519,sanctity-,impiety,1990
4520,sanctity-,impious,1800
4521,sanctity-,impious,1810
4522,sanctity-,impious,1820
4523,sanctity-,impious,1830
4524,sanctity-,impious,1840
4525,sanctity-,impious,1850
4526,sanctity-,impious,1860
4527,sanctity-,impious,1870
4528,sanctity-,impious,1880
4529,sanctity-,impious,1890
4530,sanctity-,impious,1900
4531,sanctity-,impious,1910
4532,sanctity-,impious,1920
4533,sanctity-,impious,1930
4534,sanctity-,impious,1940
4535,sanctity-,impious,1950
4536,sanctity-,impious,1960
4537,sanctity-,impious,1970
4538,sanctity-,impious,1980
4539,sanctity-,impious,1990
4540,sanctity-,profane,1800
4541,sanctity-,profane,1810
4542,sanctity-,profane,1820
4543,sanctity-,profane,1830
4544,sanctity-,profane,1840
4545,sanctity-,profane,1850
4546,sanctity-,profane,1860
4547,sanctity-,profane,1870
4548,sanctity-,profane,1880
4549,sanctity-,profane,1890
4550,sanctity-,profane,1900
4551,sanctity-,profane,1910
4552,sanctity-,profane,1920
4553,sanctity-,profane,1930
4554,sanctity-,profane,1940
4555,sanctity-,profane,1950
4556,sanctity-,profane,1960
4557,sanctity-,profane,1970
4558,sanctity-,profane,1980
4559,sanctity-,profane,1990
4560,sanctity-,gross,1800
4561,sanctity-,gross,1810
4562,sanctity-,gross,1820
4563,sanctity-,gross,1830
4564,sanctity-,gross,1840
4565,sanctity-,gross,1850
4566,sanctity-,gross,1860
4567,sanctity-,gross,1870
4568,sanctity-,gross,1880
4569,sanctity-,gross,1890
4570,sanctity-,gross,1900
4571,sanctity-,gross,1910
4572,sanctity-,gross,1920
4573,sanctity-,gross,1930
4574,sanctity-,gross,1940
4575,sanctity-,gross,1950
4576,sanctity-,gross,1960
4577,sanctity-,gross,1970
4578,sanctity-,gross,1980
4579,sanctity-,gross,1990
4580,sanctity-,repulse,1800
4581,sanctity-,repulse,1810
4582,sanctity-,repulse,1820
4583,sanctity-,repulse,1830
4584,sanctity-,repulse,1840
4585,sanctity-,repulse,1850
4586,sanctity-,repulse,1860
4587,sanctity-,repulse,1870
4588,sanctity-,repulse,1880
4589,sanctity-,repulse,1890
4590,sanctity-,repulse,1900
4591,sanctity-,repulse,1910
4592,sanctity-,repulse,1920
4593,sanctity-,repulse,1930
4594,sanctity-,repulse,1940
4595,sanctity-,repulse,1950
4596,sanctity-,repulse,1960
4597,sanctity-,repulse,1970
4598,sanctity-,repulse,1980
4599,sanctity-,repulse,1990
4600,sanctity-,sick,1800
4601,sanctity-,sick,1810
4602,sanctity-,sick,1820
4603,sanctity-,sick,1830
4604,sanctity-,sick,1840
4605,sanctity-,sick,1850
4606,sanctity-,sick,1860
4607,sanctity-,sick,1870
4608,sanctity-,sick,1880
4609,sanctity-,sick,1890
4610,sanctity-,sick,1900
4611,sanctity-,sick,1910
4612,sanctity-,sick,1920
4613,sanctity-,sick,1930
4614,sanctity-,sick,1940
4615,sanctity-,sick,1950
4616,sanctity-,sick,1960
4617,sanctity-,sick,1970
4618,sanctity-,sick,1980
4619,sanctity-,sick,1990
4620,sanctity-,promiscuous,1800
4621,sanctity-,promiscuous,1810
4622,sanctity-,promiscuous,1820
4623,sanctity-,promiscuous,1830
4624,sanctity-,promiscuous,1840
4625,sanctity-,promiscuous,1850
4626,sanctity-,promiscuous,1860
4627,sanctity-,promiscuous,1870
4628,sanctity-,promiscuous,1880
4629,sanctity-,promiscuous,1890
4630,sanctity-,promiscuous,1900
4631,sanctity-,promiscuous,1910
4632,sanctity-,promiscuous,1920
4633,sanctity-,promiscuous,1930
4634,sanctity-,promiscuous,1940
4635,sanctity-,promiscuous,1950
4636,sanctity-,promiscuous,1960
4637,sanctity-,promiscuous,1970
4638,sanctity-,promiscuous,1980
4639,sanctity-,promiscuous,1990
4640,sanctity-,adultery,1800
4641,sanctity-,adultery,1810
4642,sanctity-,adultery,1820
4643,sanctity-,adultery,1830
4644,sanctity-,adultery,1840
4645,sanctity-,adultery,1850
4646,sanctity-,adultery,1860
4647,sanctity-,adultery,1870
4648,sanctity-,adultery,1880
4649,sanctity-,adultery,1890
4650,sanctity-,adultery,1900
4651,sanctity-,adultery,1910
4652,sanctity-,adultery,1920
4653,sanctity-,adultery,1930
4654,sanctity-,adultery,1940
4655,sanctity-,adultery,1950
4656,sanctity-,adultery,1960
4657,sanctity-,adultery,1970
4658,sanctity-,adultery,1980
4659,sanctity-,adultery,1990
4660,sanctity-,debauchery,1800
4661,sanctity-,debauchery,1810
4662,sanctity-,debauchery,1820
4663,sanctity-,debauchery,1830
4664,sanctity-,debauchery,1840
4665,sanctity-,debauchery,1850
4666,sanctity-,debauchery,1860
4667,sanctity-,debauchery,1870
4668,sanctity-,debauchery,1880
4669,sanctity-,debauchery,1890
4670,sanctity-,debauchery,1900
4671,sanctity-,debauchery,1910
4672,sanctity-,debauchery,1920
4673,sanctity-,debauchery,1930
4674,sanctity-,debauchery,1940
4675,sanctity-,debauchery,1950
4676,sanctity-,debauchery,1960
4677,sanctity-,debauchery,1970
4678,sanctity-,debauchery,1980
4679,sanctity-,debauchery,1990
4680,sanctity-,defile,1800
4681,sanctity-,defile,1810
4682,sanctity-,defile,1820
4683,sanctity-,defile,1830
4684,sanctity-,defile,1840
4685,sanctity-,defile,1850
4686,sanctity-,defile,1860
4687,sanctity-,defile,1870
4688,sanctity-,defile,1880
4689,sanctity-,defile,1890
4690,sanctity-,defile,1900
4691,sanctity-,defile,1910
4692,sanctity-,defile,1920
4693,sanctity-,defile,1930
4694,sanctity-,defile,1940
4695,sanctity-,defile,1950
4696,sanctity-,defile,1960
4697,sanctity-,defile,1970
4698,sanctity-,defile,1980
4699,sanctity-,defile,1990
4700,sanctity-,prostitute,1800
4701,sanctity-,prostitute,1810
4702,sanctity-,prostitute,1820
4703,sanctity-,prostitute,1830
4704,sanctity-,prostitute,1840
4705,sanctity-,prostitute,1850
4706,sanctity-,prostitute,1860
4707,sanctity-,prostitute,1870
4708,sanctity-,prostitute,1880
4709,sanctity-,prostitute,1890
4710,sanctity-,prostitute,1900
4711,sanctity-,prostitute,1910
4712,sanctity-,prostitute,1920
4713,sanctity-,prostitute,1930
4714,sanctity-,prostitute,1940
4715,sanctity-,prostitute,1950
4716,sanctity-,prostitute,1960
4717,sanctity-,prostitute,1970
4718,sanctity-,prostitute,1980
4719,sanctity-,prostitute,1990
4720,sanctity-,intemperate,1800
4721,sanctity-,intemperate,1810
4722,sanctity-,intemperate,1820
4723,sanctity-,intemperate,1830
4724,sanctity-,intemperate,1840
4725,sanctity-,intemperate,1850
4726,sanctity-,intemperate,1860
4727,sanctity-,intemperate,1870
4728,sanctity-,intemperate,1880
4729,sanctity-,intemperate,1890
4730,sanctity-,intemperate,1900
4731,sanctity-,intemperate,1910
4732,sanctity-,intemperate,1920
4733,sanctity-,intemperate,1930
4734,sanctity-,intemperate,1940
4735,sanctity-,intemperate,1950
4736,sanctity-,intemperate,1960
4737,sanctity-,intemperate,1970
4738,sanctity-,intemperate,1980
4739,sanctity-,intemperate,1990
4740,sanctity-,wanton,1800
4741,sanctity-,wanton,1810
4742,sanctity-,wanton,1820
4743,sanctity-,wanton,1830
4744,sanctity-,wanton,1840
4745,sanctity-,wanton,1850
4746,sanctity-,wanton,1860
4747,sanctity-,wanton,1870
4748,sanctity-,wanton,1880
4749,sanctity-,wanton,1890
4750,sanctity-,wanton,1900
4751,sanctity-,wanton,1910
4752,sanctity-,wanton,1920
4753,sanctity-,wanton,1930
4754,sanctity-,wanton,1940
4755,sanctity-,wanton,1950
4756,sanctity-,wanton,1960
4757,sanctity-,wanton,1970
4758,sanctity-,wanton,1980
4759,sanctity-,wanton,1990
4760,sanctity-,profligate,1800
4761,sanctity-,profligate,1810
4762,sanctity-,profligate,1820
4763,sanctity-,profligate,1830
4764,sanctity-,profligate,1840
4765,sanctity-,profligate,1850
4766,sanctity-,profligate,1860
4767,sanctity-,profligate,1870
4768,sanctity-,profligate,1880
4769,sanctity-,profligate,1890
4770,sanctity-,profligate,1900
4771,sanctity-,profligate,1910
4772,sanctity-,profligate,1920
4773,sanctity-,profligate,1930
4774,sanctity-,profligate,1940
4775,sanctity-,profligate,1950
4776,sanctity-,profligate,1960
4777,sanctity-,profligate,1970
4778,sanctity-,profligate,1980
4779,sanctity-,profligate,1990
4780,sanctity-,filth,1800
4781,sanctity-,filth,1810
4782,sanctity-,filth,1820
4783,sanctity-,filth,1830
4784,sanctity-,filth,1840
4785,sanctity-,filth,1850
4786,sanctity-,filth,1860
4787,sanctity-,filth,1870
4788,sanctity-,filth,1880
4789,sanctity-,filth,1890
4790,sanctity-,filth,1900
4791,sanctity-,filth,1910
4792,sanctity-,filth,1920
4793,sanctity-,filth,1930
4794,sanctity-,filth,1940
4795,sanctity-,filth,1950
4796,sanctity-,filth,1960
4797,sanctity-,filth,1970
4798,sanctity-,filth,1980
4799,sanctity-,filth,1990
4800,sanctity-,tainted,1800
4801,sanctity-,tainted,1810
4802,sanctity-,tainted,1820
4803,sanctity-,tainted,1830
4804,sanctity-,tainted,1840
4805,sanctity-,tainted,1850
4806,sanctity-,tainted,1860
4807,sanctity-,tainted,1870
4808,sanctity-,tainted,1880
4809,sanctity-,tainted,1890
4810,sanctity-,tainted,1900
4811,sanctity-,tainted,1910
4812,sanctity-,tainted,1920
4813,sanctity-,tainted,1930
4814,sanctity-,tainted,1940
4815,sanctity-,tainted,1950
4816,sanctity-,tainted,1960
4817,sanctity-,tainted,1970
4818,sanctity-,tainted,1980
4819,sanctity-,tainted,1990
4820,sanctity-,stain,1800
4821,sanctity-,stain,1810
4822,sanctity-,stain,1820
4823,sanctity-,stain,1830
4824,sanctity-,stain,1840
4825,sanctity-,stain,1850
4826,sanctity-,stain,1860
4827,sanctity-,stain,1870
4828,sanctity-,stain,1880
4829,sanctity-,stain,1890
4830,sanctity-,stain,1900
4831,sanctity-,stain,1910
4832,sanctity-,stain,1920
4833,sanctity-,stain,1930
4834,sanctity-,stain,1940
4835,sanctity-,stain,1950
4836,sanctity-,stain,1960
4837,sanctity-,stain,1970
4838,sanctity-,stain,1980
4839,sanctity-,stain,1990
4840,sanctity-,debased,1800
4841,sanctity-,debased,1810
4842,sanctity-,debased,1820
4843,sanctity-,debased,1830
4844,sanctity-,debased,1840
4845,sanctity-,debased,1850
4846,sanctity-,debased,1860
4847,sanctity-,debased,1870
4848,sanctity-,debased,1880
4849,sanctity-,debased,1890
4850,sanctity-,debased,1900
4851,sanctity-,debased,1910
4852,sanctity-,debased,1920
4853,sanctity-,debased,1930
4854,sanctity-,debased,1940
4855,sanctity-,debased,1950
4856,sanctity-,debased,1960
4857,sanctity-,debased,1970
4858,sanctity-,debased,1980
4859,sanctity-,debased,1990
4860,sanctity-,wickedness,1800
4861,sanctity-,wickedness,1810
4862,sanctity-,wickedness,1820
4863,sanctity-,wickedness,1830
4864,sanctity-,wickedness,1840
4865,sanctity-,wickedness,1850
4866,sanctity-,wickedness,1860
4867,sanctity-,wickedness,1870
4868,sanctity-,wickedness,1880
4869,sanctity-,wickedness,1890
4870,sanctity-,wickedness,1900
4871,sanctity-,wickedness,1910
4872,sanctity-,wickedness,1920
4873,sanctity-,wickedness,1930
4874,sanctity-,wickedness,1940
4875,sanctity-,wickedness,1950
4876,sanctity-,wickedness,1960
4877,sanctity-,wickedness,1970
4878,sanctity-,wickedness,1980
4879,sanctity-,wickedness,1990
4880,sanctity-,wicked,1800
4881,sanctity-,wicked,1810
4882,sanctity-,wicked,1820
4883,sanctity-,wicked,1830
4884,sanctity-,wicked,1840
4885,sanctity-,wicked,1850
4886,sanctity-,wicked,1860
4887,sanctity-,wicked,1870
4888,sanctity-,wicked,1880
4889,sanctity-,wicked,1890
4890,sanctity-,wicked,1900
4891,sanctity-,wicked,1910
4892,sanctity-,wicked,1920
4893,sanctity-,wicked,1930
4894,sanctity-,wicked,1940
4895,sanctity-,wicked,1950
4896,sanctity-,wicked,1960
4897,sanctity-,wicked,1970
4898,sanctity-,wicked,1980
4899,sanctity-,wicked,1990
4900,sanctity-,blemish,1800
4901,sanctity-,blemish,1810
4902,sanctity-,blemish,1820
4903,sanctity-,blemish,1830
4904,sanctity-,blemish,1840
4905,sanctity-,blemish,1850
4906,sanctity-,blemish,1860
4907,sanctity-,blemish,1870
4908,sanctity-,blemish,1880
4909,sanctity-,blemish,1890
4910,sanctity-,blemish,1900
4911,sanctity-,blemish,1910
4912,sanctity-,blemish,1920
4913,sanctity-,blemish,1930
4914,sanctity-,blemish,1940
4915,sanctity-,blemish,1950
4916,sanctity-,blemish,1960
4917,sanctity-,blemish,1970
4918,sanctity-,blemish,1980
4919,sanctity-,blemish,1990
4920,sanctity-,pervert,1800
4921,sanctity-,pervert,1810
4922,sanctity-,pervert,1820
4923,sanctity-,pervert,1830
4924,sanctity-,pervert,1840
4925,sanctity-,pervert,1850
4926,sanctity-,pervert,1860
4927,sanctity-,pervert,1870
4928,sanctity-,pervert,1880
4929,sanctity-,pervert,1890
4930,sanctity-,pervert,1900
4931,sanctity-,pervert,1910
4932,sanctity-,pervert,1920
4933,sanctity-,pervert,1930
4934,sanctity-,pervert,1940
4935,sanctity-,pervert,1950
4936,sanctity-,pervert,1960
4937,sanctity-,pervert,1970
4938,sanctity-,pervert,1980
4939,sanctity-,pervert,1990
4940,sanctity-,wretched,1800
4941,sanctity-,wretched,1810
4942,sanctity-,wretched,1820
4943,sanctity-,wretched,1830
4944,sanctity-,wretched,1840
4945,sanctity-,wretched,1850
